t,value
1504531122,1829553816
1504531123,1696676064
1504531124,1614846400
1504531125,1585112872
1504531126,1562438272
1504531127,1561933368
1504531128,1561428240
1504531129,1560923480
1504531130,1555022464
1504531131,1507377952
1504531138,1489384280
1504531138,1487368536
1504531139,1486360464
1504531158,1965243064
1504531158,1930239400
1504531158,1928098080
1504531158,1926964936
1504531158,1925679592
1504531158,1916166632
1504531171,1829513928
1504531172,1696636256
1504531173,1614805824
1504531174,1590098072
1504531175,1561881088
1504531176,1561376104
1504531177,1560871408
1504531178,1560366648
1504531179,1554465784
1504531180,1508331640
1504531185,1487782600
1504531186,1486269480
1504531186,1485261496
1504531186,1485261496
1504531187,1483245344
1504531187,1984566024
1504531189,1963543584
1504531189,1944003920
1504531190,1943580336
1504531195,1928611456
1504531195,1927623656
1504531195,1926630832
1504531195,1926057600
1504531195,1919721648
1504531195,1910187688
1504531199,1903403240
1504531381,1897579016
1504531381,1897155736
1504531381,1871457808
1504531381,1865532872
1504531381,1865109480
1504531381,1864262480
1504531381,1854847264
1504531381,1854423616
1504531381,1850878040
1504531381,1850454592
1504531381,1840946296
1504531381,1840946296
1504531381,1836977464
1504531381,1836130560
1504531435,1829550736
1504531436,1703020888
1504531437,1614843536
1504531438,1591155752
1504531439,1562434848
1504531445,1839435152
1504531446,1700217536
1504531447,1624208480
1504531448,1584891072
1504531449,1571789704
1504531450,1571284896
1504531451,1570779768
1504531452,1570275072
1504531453,1564374256
1504531454,1515702072
1504531455,1497205184
1504531456,1486467648
1504531457,1485459032
1504531458,1484954272
1504531459,1956156728
1504531460,1937883960
1504531461,1937460016
1504531462,1937036248
1504531463,1936613080
1504531464,1768542344
1504531465,1729376544
1504531466,1728026168
1504531467,1727350544
1504531468,1723341280
1504531469,1717421272
1504531470,1717003040
1504531471,1716166512
1504531525,1839579848
1504531526,1700364616
1504531527,1624866600
1504531528,1593105608
1504531529,1571942448
1504531530,1571437688
1504531531,1570932560
1504531532,1570427768
1504531533,1564526784
1504531534,1515817488
1504531535,1497320568
1504531536,1486586848
1504531537,1485578192
1504531538,1485073424
1504531539,1959676744
1504531540,1938481680
1504531541,1937382528
1504531542,1936959080
1504531543,1936535216
1504531544,1754588632
1504531545,1729297616
1504531546,1727947024
1504531547,1727271576
1504531548,1723261904
1504531549,1717341736
1504531550,1716923120
1504531551,1716504864
1504531749,1829563944
1504531750,1703034288
1504531751,1614855920
1504531752,1592679632
1504531753,1562447192
1504531754,1561942208
1504531755,1561437016
1504531756,1560932256
1504531757,1555031160
1504531758,1509418888
1504531762,1487868232
1504531763,1485852536
1504531764,1485347608
1504531764,1483835744
1504531794,1952255304
1504531794,1928272056
1504531795,1925605624
1504531795,1924155728
1504531795,1923147544
1504531795,1907251272
1504531795,1905160272
1504531795,1903491872
1504531795,1902865920
1504531795,1899025968
1504531795,1898350520
1504531795,1897376832
1504531795,1890764272
1504531795,1886916264
1504531795,1886125464
1504531795,1885835080
1504531795,1885835080
1504531795,1881963424
1504531795,1881963424
1504531795,1881676232
1504531795,1881676232
1504531795,1878085176
1504531795,1877797952
1504531795,1877797952
1504531795,1877517152
1504531795,1873638336
1504531795,1873638336
1504531795,1873351128
1504531795,1873351128
1504531795,1873063448
1504531795,1869472392
1504531795,1869185032
1504531796,1867989144
1504531796,1867570384
1504531799,1862880904
1504531799,1862456456
1504531827,1854444784
1504531827,1845929152
1504531830,1837377992
1504531830,1836702672
1504531830,1836702672
1504531832,1828911304
1504531833,1825328432
1504531833,1825328432
1504531838,1822621768
1504531838,1822364792
1504531840,1817680440
1504531840,1812178752
1504531856,1810373488
1504531856,1808090368
1504531856,1802900056
1504531856,1801035656
1504531856,1799846568
1504531856,1799588016
1504531856,1771727704
1504531856,1767622736
1504531856,1767361688
1504531856,1766429464
1504531856,1766172400
1504531856,1762324368
1504531856,1762067128
1504531856,1761810168
1504531856,1761810168
1504531856,1757962136
1504531856,1757962136
1504531856,1757962136
1504531856,1757962136
1504531856,1754114128
1504531856,1754114128
1504531856,1754114128
1504531856,1754114128
1504531856,1750531240
1504531856,1750531240
1504531856,1750531240
1504532226,1839377848
1504532227,1706489816
1504532228,1642080776
1504532229,1625935656
1504532230,1619888488
1504532231,1613841288
1504532232,1607290288
1504532233,1601243152
1504532234,1589800080
1504532235,1545560304
1504532236,1521017048
1504532237,1510328824
1504532282,1836133840
1504532283,1709092184
1504532284,1615062320
1504532285,1611029944
1504532286,1604982808
1504532287,1598935672
1504532288,1592384656
1504532289,1586337488
1504532290,1574894384
1504532291,1535832896
1504532295,1503686768
1504532295,1502678840
1504532295,1502174744
1504532298,1500661744
1504532298,1494257992
1504532300,1488853280
1504532300,1487845048
1504532300,1487305592
1504532300,1485793640
